country,country_code,year,electricity_access,gdp_per_capita,life_expectancy,population,poverty_headcount,primary_enrollment,secondary_enrollment
Romania,ROU,2006,95.9,5757.53127301178,72.1634146341463,21193760.0,11.1,93.72721,85.6820602416992
Romania,ROU,2007,96.1,8360.33775916596,72.5658536585366,20882982.0,8.1,93.68707,84.2603607177734
Romania,ROU,2008,96.5,10435.1561230787,72.5658536585366,20537875.0,6.0,90.02463,94.5384063720703
Romania,ROU,2009,96.8,8548.4543409242,73.309756097561,20367487.0,5.3,90.98564,103.393241882324
Romania,ROU,2010,97.1,8399.5374234284,73.4585365853659,20246871.0,6.3,91.31441,102.467903137207
Romania,ROU,2011,97.4,9560.6755277458,74.409756097561,20147528.0,7.1,91.10005,100.735900878906
Romania,ROU,2012,97.8,8929.95366231474,74.4121951219512,20058035.0,8.4,89.75932,97.4503707885742
Romania,ROU,2013,98.1,9497.67411615237,75.0634146341463,19983693.0,8.7,,95.6988983154297
Romania,ROU,2014,98.4,10031.7710755404,74.909756097561,19908979.0,8.9,,93.5339965820312
Romania,ROU,2015,98.8,8977.01748158196,74.9121951219512,19815616.0,7.6,86.27801,91.3377075195312
Romania,ROU,2016,99.1,9404.54005870715,75.209756097561,19702267.0,5.2,84.10588,88.7795104980469
Romania,ROU,2017,100.0,10727.9822007426,75.209756097561,19588715.0,4.9,82.22835,88.3843231201172
Romania,ROU,2018,99.8,12502.2624061935,75.3585365853659,19473970.0,3.7,,86.5577163696289
Romania,ROU,2019,100.0,12992.0326104674,75.6073170731707,19371648.0,3.1,,86.4074096679688
Romania,ROU,2020,100.0,13082.3006559554,74.2536585365854,19265250.0,2.4,,86.416877746582
Romania,ROU,2021,100.0,14986.7854904274,72.809756097561,19122059.0,2.0,,86.1970901489258
Romania,ROU,2022,100.0,15557.8826247584,75.1536585365854,19048502.0,1.5,,83.0334701538086
Romania,ROU,2023,100.0,18404.2730871704,76.6073170731707,19059479.0,0.7,,81.6316070556641
Romania,ROU,2024,,20072.4079244042,,19069340.0,,,
Russian Federation,RUS,1960,,,67.5261219512195,119897000.0,,,
Russian Federation,RUS,1961,,,67.7827317073171,121236000.0,,,
Russian Federation,RUS,1962,,,67.6988536585366,122591000.0,,,
Russian Federation,RUS,1963,,,68.2745853658537,123960000.0,,,
Russian Federation,RUS,1964,,,68.7147317073171,125345000.0,,,
Russian Federation,RUS,1965,,,68.5063902439025,126745000.0,,,
Russian Federation,RUS,1966,,,68.5857073170732,127468000.0,,,
Russian Federation,RUS,1967,,,68.4269024390244,128196000.0,,,
Russian Federation,RUS,1968,,,68.3152926829268,128928000.0,,,
Russian Federation,RUS,1969,,,67.9122682926829,129664000.0,,,
Russian Federation,RUS,1970,,,68.1336585365854,130404000.0,,,
Russian Federation,RUS,1971,,,68.3765853658537,131155000.0,,,
Russian Federation,RUS,1972,,,68.3085365853659,131909000.0,,,
Russian Federation,RUS,1973,,,68.2946341463415,132669000.0,,,
Russian Federation,RUS,1974,,,68.320243902439,133432000.0,,,
Russian Federation,RUS,1975,,,67.7239024390244,134200000.0,,,
Russian Federation,RUS,1976,,,67.4875609756098,135147000.0,,,
Russian Federation,RUS,1977,,,67.3763414634146,136100000.0,,,
Russian Federation,RUS,1978,,,67.3909756097561,137060000.0,,,
Russian Federation,RUS,1979,,,67.1143902439024,138027000.0,,,
Russian Federation,RUS,1980,,,67.0339024390244,139010000.0,,,
Russian Federation,RUS,1981,,,67.2639024390244,139941000.0,,,
Russian Federation,RUS,1982,,,67.8060975609756,140823000.0,,,
Russian Federation,RUS,1983,,,67.6526829268293,141668000.0,,,
Russian Federation,RUS,1984,,,67.2026829268293,142745000.0,,,
Russian Federation,RUS,1985,,,67.8568292682927,143858000.0,,,
Russian Federation,RUS,1986,,,69.389756097561,144894000.0,,,
Russian Federation,RUS,1987,,,69.44,145908000.0,,,
Russian Federation,RUS,1988,,3778.01977539063,69.4643902439024,146857000.0,,,
Russian Federation,RUS,1989,,3429.64990234375,69.1717073170732,147721000.0,,,
Russian Federation,RUS,1990,100.0,3494.06323242188,68.8860975609756,147969406.0,,,
Russian Federation,RUS,1991,100.0,3490.45239257813,68.4743902439024,148394216.0,,,
Russian Federation,RUS,1992,100.0,3098.802734375,66.8731707317073,148538197.0,,,
Russian Federation,RUS,1993,100.0,2930.67016601563,64.9358536585366,148458777.0,6.2,,
Russian Federation,RUS,1994,100.0,2662.10400390625,64.4670731707317,148407912.0,,96.84388,
Russian Federation,RUS,1995,100.0,2665.77978515625,64.6907317073171,148375787.0,,93.30283,
Russian Federation,RUS,1996,100.0,2643.92919921875,65.8541463414634,148160129.0,7.1,,
Russian Federation,RUS,1997,100.0,2737.57202148438,66.6987804878049,147915361.0,2.7,,
Russian Federation,RUS,1998,100.0,1834.86181640625,67.029756097561,147670784.0,4.0,,
Russian Federation,RUS,1999,100.0,1330.75720214844,65.9821951219512,147214776.0,7.2,,
Russian Federation,RUS,2000,97.8,1771.59411621094,65.4836585365854,146596869.0,5.1,,
Russian Federation,RUS,2001,97.9,2100.3525390625,65.3834146341463,145976482.0,3.2,,
Russian Federation,RUS,2002,97.9,2377.52954101563,65.1287804878049,145306497.0,2.0,,
Russian Federation,RUS,2003,97.9,2975.123046875,65.0275609756098,144648618.0,2.1,,94.6366500854492
Russian Federation,RUS,2004,98.0,4102.36474609375,65.4709756097561,144067316.0,1.8,,88.130989074707
Russian Federation,RUS,2005,98.0,5323.455078125,65.529756097561,143518814.0,1.4,,86.7092514038086
Russian Federation,RUS,2006,98.1,6920.19970703125,66.7275609756098,143049637.0,0.9,90.00407,86.4854736328125
Russian Federation,RUS,2007,98.2,9101.2392578125,67.5868292682927,142805114.0,0.4,90.42511,86.5527572631836
Russian Federation,RUS,2008,98.3,11635.2841796875,67.9492682926829,142742366.0,0.2,92.46538,87.0486373901367
Russian Federation,RUS,2009,98.4,8562.82421875,68.6846341463415,142785348.0,0.2,94.06098,89.8769302368164
Russian Federation,RUS,2010,99.3,10674.990234375,68.8412195121951,142849468.0,0.2,,
Russian Federation,RUS,2011,99.2,14305.33203125,69.6839024390244,143018195.0,0.1,95.35339,94.5758904929741
Russian Federation,RUS,2012,100.0,15401.8515625,70.0721951219512,143378447.0,0.1,96.25961,95.5384826756866
Russian Federation,RUS,2013,100.0,15941.4482421875,70.5787804878049,143805638.0,0.1,96.16903,95.9993761959632
Russian Federation,RUS,2014,100.0,14055.47265625,70.7436585365854,144237223.0,0.4,94.3729,95.6056322692131
Russian Federation,RUS,2015,95.5,9277.7138671875,71.1834146341463,144640716.0,0.4,95.66588,96.3292563031308
Russian Federation,RUS,2016,99.4,8663.158203125,71.6512195121951,145015460.0,0.4,96.73427,95.8434944997854
Russian Federation,RUS,2017,100.0,10658.9130859375,72.4514634146342,145293260.0,0.4,95.09612,97.5206298303399
Russian Federation,RUS,2018,100.0,11211.8876953125,72.6621951219512,145398106.0,0.2,,99.1831046517789
Russian Federation,RUS,2019,99.8,11447.701171875,73.0839024390244,145453291.0,0.3,,100.471744682473
Russian Federation,RUS,2020,99.9,10108.3271484375,71.3387804878049,145245148.0,0.1,,91.5812884026933
Russian Federation,RUS,2021,100.0,12425.029296875,69.900243902439,144746762.0,0.2,,92.171155276901
Russian Federation,RUS,2022,100.0,15619.6142578125,72.5456097560976,144236933.0,0.1,,92.7729443625069
Russian Federation,RUS,2023,100.0,14159.3876953125,73.2546341463415,143826130.0,0.1,,92.4840470838527
Russian Federation,RUS,2024,,14889.0185546875,,143533851.0,,,
Rwanda,RWA,1960,,39.3740728069473,47.022,3022294.0,,,
Rwanda,RWA,1961,,39.2689714974898,47.458,3106779.0,,,
Rwanda,RWA,1962,,39.2338440533266,47.802,3186025.0,,,
Rwanda,RWA,1963,,39.2771771983712,43.998,3258890.0,,,
Rwanda,RWA,1964,,38.9824483017745,48.131,3334834.0,,,
Rwanda,RWA,1965,,43.4679672003763,48.203,3423210.0,,,
Rwanda,RWA,1966,,35.3602860886258,48.084,3521626.0,,,
Rwanda,RWA,1967,,43.9610505576821,47.987,3629577.0,,,
Rwanda,RWA,1968,,45.9934717054709,47.731,3744010.0,,,
Rwanda,RWA,1969,,48.8699283215294,47.437,3861271.0,,,
Rwanda,RWA,1970,,55.2419721408638,47.116,3980669.0,,,
Rwanda,RWA,1971,,54.3780760416401,46.755,4100044.0,,,
Rwanda,RWA,1972,,58.397695523384,46.343,4220335.0,,,
Rwanda,RWA,1973,,66.9143871506847,45.944,4345047.0,,55.11011,
Rwanda,RWA,1974,,68.9411498886186,45.566,4474228.0,,53.02749,
Rwanda,RWA,1975,,124.109648019297,45.324,4607728.0,,50.6319,
Rwanda,RWA,1976,,134.378431212254,45.312,4745954.0,,,
Rwanda,RWA,1977,,152.744262359212,45.579,4888240.0,,54.07666,
Rwanda,RWA,1978,,179.876527812666,46.165,5035171.0,,56.30217,
Rwanda,RWA,1979,,213.765751335745,47.087,5189541.0,,,
Rwanda,RWA,1980,,234.392851442674,48.122,5353259.0,,,
Rwanda,RWA,1981,,254.569201374867,49.216,5527230.0,,,
Rwanda,RWA,1982,,246.385549568864,50.188,5711549.0,,,
Rwanda,RWA,1983,,250.568951735636,50.944,5905311.0,,,
Rwanda,RWA,1984,,259.906684530767,51.445,6107627.0,,,
Rwanda,RWA,1985,,271.578979038705,51.704,6317228.0,,,
Rwanda,RWA,1986,,297.725981822308,51.706,6531881.0,,,
Rwanda,RWA,1987,,319.643663252334,51.465,6749493.0,,,
Rwanda,RWA,1988,,343.781325819105,50.914,6968071.0,,,
Rwanda,RWA,1989,,334.741963422255,49.485,7184706.0,,,
Rwanda,RWA,1990,,345.773495134655,47.763,7375307.0,,,
Rwanda,RWA,1991,,253.966902025944,46.243,7526966.0,,,
Rwanda,RWA,1992,2.3,264.083914517464,44.397,7683266.0,,,
Rwanda,RWA,1993,,247.023318476014,42.937,7981132.0,,,
Rwanda,RWA,1994,,110.953668251372,12.158,6792352.0,,,
Rwanda,RWA,1995,,227.971147849318,41.518,5674118.0,,,
Rwanda,RWA,1996,,206.04911417485,42.486,6708764.0,,,
Rwanda,RWA,1997,1.02783596515656,238.749371368214,41.978,7755238.0,,,
Rwanda,RWA,1998,2.17412757873535,246.154673288384,43.099,8081681.0,,,
Rwanda,RWA,1999,3.31557703018188,264.74368682977,45.749,8147912.0,,85.69036,
Rwanda,RWA,2000,6.2,251.86926386091,47.798,8213931.0,82.3,,
Rwanda,RWA,2001,4.7,237.308846200901,49.49,8287094.0,,,11.1507501602173
Rwanda,RWA,2002,6.0,234.043016755733,51.262,8400180.0,,81.17581,12.1046600341797
Rwanda,RWA,2003,7.4,249.012274982252,53.529,8586875.0,,85.50278,13.584939956665
Rwanda,RWA,2004,8.7,269.540446333402,55.52,8816844.0,,,15.3283996582031
Rwanda,RWA,2005,4.8,324.016863847189,56.968,9054528.0,74.2,,16.4831008911133
Rwanda,RWA,2006,11.4,356.995022901154,58.342,9299246.0,,,18.1992893218994
Rwanda,RWA,2007,12.8,426.234183487629,59.504,9549933.0,,,20.3850002288818
Rwanda,RWA,2008,6.0,528.326391755502,60.641,9804269.0,,,22.1014308929443
Rwanda,RWA,2009,15.6,564.039095842449,61.813,10060432.0,,,26.5538196563721
Rwanda,RWA,2010,9.7,593.624927744346,62.804,10317553.0,70.2,,32.4029083251953
Rwanda,RWA,2011,10.8,651.133677964662,63.476,10573733.0,,,36.6210098266602
Rwanda,RWA,2012,17.5,706.8172686891,64.189,10829901.0,,,39.662769317627
Rwanda,RWA,2013,15.2,704.92421796616,64.651,11093340.0,65.2,,30.2092864949597
Rwanda,RWA,2014,19.8,724.957526109262,65.088,11364757.0,,,41.8218654918977
Rwanda,RWA,2015,22.8,733.998630392314,65.419,11640022.0,,,39.4099042857311
Rwanda,RWA,2016,29.4,729.519134044611,65.733,11919183.0,63.8,98.84059,38.506238583342
Rwanda,RWA,2017,34.1,758.300966737624,66.14,12202060.0,,96.9315,39.6912128982215
Rwanda,RWA,2018,38.0,771.773511057901,66.354,12487996.0,,94.78978,41.1796940634956
Rwanda,RWA,2019,46.6,810.051412137354,66.691,12776103.0,,,44.0779032495009
Rwanda,RWA,2020,45.2,778.701498787411,66.953,13065837.0,,,
Rwanda,RWA,2021,48.7,829.544845639777,66.85,13355260.0,,,44.1820840550314
Rwanda,RWA,2022,50.6,975.469323979541,67.528,13651030.0,,,44.1547093958443
Rwanda,RWA,2023,63.9,1027.03446804432,67.785,13954471.0,38.6,,45.1251505756161
Rwanda,RWA,2024,,999.654561402699,,14256567.0,,,48.790277194547
Samoa,WSM,1960,,,55.153,112490.0,,,
Samoa,WSM,1961,,,55.738,115496.0,,,
Samoa,WSM,1962,,,56.316,118597.0,,,
Samoa,WSM,1963,,,56.861,121764.0,,,
Samoa,WSM,1964,,,54.043,124894.0,,,
Samoa,WSM,1965,,,57.886,127978.0,,,
Samoa,WSM,1966,,,58.225,131073.0,,,
Samoa,WSM,1967,,,58.878,133764.0,,,
Samoa,WSM,1968,,,59.381,136020.0,,,
Samoa,WSM,1969,,,59.881,138233.0,,,
Samoa,WSM,1970,,321.996706619559,60.388,140400.0,,,59.6584205627441
Samoa,WSM,1971,,376.971495094961,60.879,142503.0,,,
Samoa,WSM,1972,,432.869670090088,61.36,144538.0,,,
Samoa,WSM,1973,,562.757551160649,61.863,146516.0,,,55.1969718933105
Samoa,WSM,1974,,626.0388469155,62.34,149431.0,,,
Samoa,WSM,1975,,609.670300459943,62.839,153344.0,,,66.4626922607422
Samoa,WSM,1976,,541.03147223181,63.301,157113.0,,,65.817253112793
Samoa,WSM,1977,,615.297809957995,63.742,159753.0,,,67.6669464111328
Samoa,WSM,1978,,670.633271871531,64.132,161375.0,,,68.922981262207
Samoa,WSM,1979,,750.588726090539,64.543,162882.0,,,70.2564086914062
Samoa,WSM,1980,,765.24773288828,64.961,164322.0,,,73.8614730834961
Samoa,WSM,1981,,713.375672542904,65.296,165678.0,,,73.0661010742188
Samoa,WSM,1982,,728.127937935873,65.647,166484.0,,,77.9610214233398
Samoa,WSM,1983,,670.98638131758,65.991,166714.0,,,
Samoa,WSM,1984,,654.697560664036,66.284,166796.0,,,
Samoa,WSM,1985,,572.806387713236,66.557,166849.0,,,
Samoa,WSM,1986,,604.257418815764,66.819,167061.0,,,77.7850112915039
Samoa,WSM,1987,,666.308337309081,67.047,167661.0,,,
Samoa,WSM,1988,,790.134992313838,67.328,168346.0,,,
Samoa,WSM,1989,,728.151128858805,67.607,168768.0,,,
Samoa,WSM,1990,,743.994213008355,67.808,169042.0,,,
Samoa,WSM,1991,78.8,741.563963808482,68.039,169368.0,,,
Samoa,WSM,1992,81.6401672363281,776.740824409711,68.532,170331.0,,,
Samoa,WSM,1993,82.4245910644531,774.988631552282,68.818,171774.0,,,
Samoa,WSM,1994,80.0,1276.85021574897,69.162,173159.0,,93.37603,76.0142288208008
Samoa,WSM,1995,83.9886932373047,1288.10473321401,69.469,174571.0,,,78.0320587158203
Samoa,WSM,1996,84.7669982910156,1419.35849045228,69.767,176071.0,,,76.3173217773438
Samoa,WSM,1997,85.5419082641602,1607.88744330521,70.045,177547.0,,,79.395866394043
Samoa,WSM,1998,86.312744140625,1506.30359215846,70.308,178905.0,,93.33621,78.7284622192383
Samoa,WSM,1999,87.078727722168,1416.76915966987,70.555,180275.0,,90.46345,79.046272277832
Samoa,WSM,2000,88.0,1424.75240002471,70.791,181685.0,,89.34299,77.3879165649414
Samoa,WSM,2001,88.7,1453.87021324606,71.028,183166.0,,86.45276,78.0200500488281
Samoa,WSM,2002,89.3,1527.55790455937,71.233,184471.0,5.9,,78.0871734619141
Samoa,WSM,2003,89.9,1798.12429714048,71.441,185430.0,,,81.3155212402344
Samoa,WSM,2004,90.5,2189.26042607992,71.508,186249.0,,,81.9052886962891
Samoa,WSM,2005,91.1,2550.04221437511,71.487,186978.0,,,81.7751388549805
Samoa,WSM,2006,96.4,2663.29135939532,71.62,187709.0,,,81.539176940918
Samoa,WSM,2007,92.5,3038.61904093377,71.605,188753.0,,98.36925,80.4865264892578
Samoa,WSM,2008,98.1,3373.60639884263,71.531,190107.0,3.7,,
Samoa,WSM,2009,97.9,3279.18269477295,69.486,191513.0,,98.27358,82.5911865234375
Samoa,WSM,2010,96.4,3524.2479246203,71.451,193023.0,,95.36821,84.0352967940982
Samoa,WSM,2011,96.7,3821.50678264479,71.393,194713.0,,93.83626,82.7630728993357
Samoa,WSM,2012,96.8,3934.60320799981,71.159,196498.0,,94.79364,82.3821348963746
Samoa,WSM,2013,97.0,4023.5254013825,71.229,198268.0,4.5,,
Samoa,WSM,2014,97.9,3982.68080202084,71.142,200037.0,,96.01723,87.4514117977902
Samoa,WSM,2015,98.2,4084.36083819933,71.06,201782.0,,95.93403,87.5602107303153
Samoa,WSM,2016,98.9,4147.07097674888,71.003,203499.0,,94.86556,87.3532286947715
Samoa,WSM,2017,96.8,4307.59381964907,70.991,205415.0,,94.46785,
Samoa,WSM,2018,99.8,4231.81409469194,71.052,207582.0,,94.41308,
Samoa,WSM,2019,99.2,4351.94234943706,70.269,209780.0,,,
Samoa,WSM,2020,100.0,4099.6600907147,70.727,211944.0,,,
Samoa,WSM,2021,98.3,3947.64517905415,71.096,213779.0,,,
Samoa,WSM,2022,98.3,3869.46639492144,71.55,215261.0,,,
Samoa,WSM,2023,100.0,4330.17840531329,71.698,216663.0,,,
Samoa,WSM,2024,,4898.77140817676,,218019.0,,,
San Marino,SMR,1960,,,73.197,15428.0,,,
San Marino,SMR,1961,,,73.375,15799.0,,,
San Marino,SMR,1962,,,73.531,16183.0,,,
San Marino,SMR,1963,,,73.586,16580.0,,,
San Marino,SMR,1964,,,73.658,16977.0,,,
San Marino,SMR,1965,,,73.723,17305.0,,,
San Marino,SMR,1966,,,73.839,17523.0,,,
San Marino,SMR,1967,,,73.946,17688.0,,,
San Marino,SMR,1968,,,74.062,17861.0,,,
San Marino,SMR,1969,,,74.171,18026.0,,,
San Marino,SMR,1970,,,74.269,18168.0,,,
San Marino,SMR,1971,,,74.404,18419.0,,,
San Marino,SMR,1972,,,74.592,18787.0,,,
San Marino,SMR,1973,,,74.787,18992.0,,,
San Marino,SMR,1974,,,75.052,19030.0,,,
San Marino,SMR,1975,,,75.251,19046.0,,,
San Marino,SMR,1976,,,75.431,19110.0,,,
San Marino,SMR,1977,,,75.643,20017.0,,,
San Marino,SMR,1978,,,75.889,21026.0,,,
San Marino,SMR,1979,,,76.122,21320.0,,99.45962,
San Marino,SMR,1980,,,76.371,21585.0,,98.86059,
San Marino,SMR,1981,,,76.584,21840.0,,,
San Marino,SMR,1982,,,76.808,22055.0,,,
San Marino,SMR,1983,,,77.011,22229.0,,,
San Marino,SMR,1984,,,77.162,22346.0,,96.74281,
San Marino,SMR,1985,,,77.27,22485.0,,97.05152,
San Marino,SMR,1986,,,77.377,22636.0,,92.08443,
San Marino,SMR,1987,,,77.453,22686.0,,87.7749,
San Marino,SMR,1988,,,77.544,22843.0,,83.46304,
San Marino,SMR,1989,,,77.647,23154.0,,84.25617,
San Marino,SMR,1990,100.0,,77.783,23475.0,,85.91451,
San Marino,SMR,1991,100.0,,77.944,23797.0,,89.47368,
San Marino,SMR,1992,100.0,,78.133,24125.0,,92.20679,
San Marino,SMR,1993,100.0,,78.373,24472.0,,93.5867,
San Marino,SMR,1994,100.0,,78.67,24823.0,,92.72,
San Marino,SMR,1995,100.0,,79.031,25158.0,,,
San Marino,SMR,1996,100.0,,79.332,25482.0,,87.57764,
San Marino,SMR,1997,100.0,37852.9726190153,79.677,25800.0,,88.70229,
San Marino,SMR,1998,100.0,40126.9331369802,79.918,26125.0,,,
San Marino,SMR,1999,100.0,41931.7951488407,80.2,26459.0,,,
San Marino,SMR,2000,100.0,37600.7077379601,80.504,26799.0,,85.05826,
San Marino,SMR,2001,100.0,39035.1034290445,80.803,27143.0,,,
San Marino,SMR,2002,100.0,41790.8432718184,81.061,27491.0,,,
San Marino,SMR,2003,100.0,52529.9093701059,81.33,27843.0,,,
San Marino,SMR,2004,100.0,58232.0176184948,81.592,29457.0,,93.89214,
San Marino,SMR,2005,100.0,59877.8005839737,81.926,29836.0,,,
San Marino,SMR,2006,100.0,63270.7780755157,82.258,30184.0,,,
San Marino,SMR,2007,100.0,70124.4634385624,82.605,31211.0,,,
San Marino,SMR,2008,100.0,75902.1320521765,82.894,31662.0,,,62.9629592895508
San Marino,SMR,2009,100.0,62428.9943269418,83.224,33066.0,,,63.9632110595703
San Marino,SMR,2010,100.0,56543.1898204098,83.464,33270.0,,,66.6119766235352
San Marino,SMR,2011,100.0,55601.3929703047,83.713,32620.0,,,66.5597381591797
San Marino,SMR,2012,100.0,47945.8991734281,83.943,33469.0,,,64.2154922485352
San Marino,SMR,2013,100.0,50807.8289138024,84.175,33041.0,,,
San Marino,SMR,2014,100.0,51260.4938347125,84.394,32655.0,,,
San Marino,SMR,2015,100.0,43146.8240435428,84.596,32897.0,,,
San Marino,SMR,2016,100.0,44359.4797662688,84.775,33101.0,,,
San Marino,SMR,2017,100.0,45192.0279766943,84.933,33825.0,,,
San Marino,SMR,2018,100.0,47950.6880557136,85.095,34522.0,,,60.3284671532847
San Marino,SMR,2019,100.0,46627.0122356944,85.257,34663.0,,,61.0058309037901
San Marino,SMR,2020,100.0,44426.6463400658,82.65,34770.0,,,61.8604651162791
San Marino,SMR,2021,100.0,54168.9828262684,83.539,34252.0,,,61.0071942446043
San Marino,SMR,2022,100.0,54264.570495898,85.708,33755.0,,,61.6779239246356
San Marino,SMR,2023,100.0,,85.706,33860.0,,,60.7940446650124
San Marino,SMR,2024,,,,33977.0,,,60.3746397694525
Sao Tome and Principe,STP,1960,,,43.564,68012.0,,,
Sao Tome and Principe,STP,1961,,,45.193,68707.0,,,
Sao Tome and Principe,STP,1962,,,46.843,69403.0,,,
Sao Tome and Principe,STP,1963,,,48.4,70112.0,,,
Sao Tome and Principe,STP,1964,,,49.739,70865.0,,,
Sao Tome and Principe,STP,1965,,,51.072,71680.0,,,
Sao Tome and Principe,STP,1966,,,52.309,72576.0,,,
Sao Tome and Principe,STP,1967,,,53.449,73596.0,,,
Sao Tome and Principe,STP,1968,,,54.491,74765.0,,,
Sao Tome and Principe,STP,1969,,,55.4,76083.0,,,
Sao Tome and Principe,STP,1970,,479.373226585893,56.267,77626.0,,,
Sao Tome and Principe,STP,1971,,470.047210516664,56.965,79330.0,,,13.0166902542114
Sao Tome and Principe,STP,1972,,511.225883278212,57.448,81041.0,,,14.4430904388428
Sao Tome and Principe,STP,1973,,676.480648564475,57.896,82798.0,,,
Sao Tome and Principe,STP,1974,,682.841924804006,58.262,84672.0,,,
Sao Tome and Principe,STP,1975,,693.150687886501,58.561,86708.0,,,
Sao Tome and Principe,STP,1976,,585.225491976985,58.782,88922.0,,,27.2751998901367
Sao Tome and Principe,STP,1977,,538.961153996478,58.979,91301.0,,,25.1643009185791
Sao Tome and Principe,STP,1978,,586.866567172971,59.141,93794.0,,,
Sao Tome and Principe,STP,1979,,683.1642785186,59.273,96252.0,,,
Sao Tome and Principe,STP,1980,,828.688007722406,59.361,98544.0,,,
Sao Tome and Principe,STP,1981,,829.888818772033,59.432,100615.0,,,21.5585403442383
Sao Tome and Principe,STP,1982,,783.429221364288,59.533,102508.0,,,27.5297698974609
Sao Tome and Principe,STP,1983,,719.585065944304,59.679,104380.0,,94.08665,35.5078582763672
Sao Tome and Principe,STP,1984,,735.13352186245,59.893,106394.0,,94.1886,37.1004905700684
Sao Tome and Principe,STP,1985,,761.407990592529,60.139,108658.0,,,
Sao Tome and Principe,STP,1986,,1042.99511241999,57.605,111150.0,,,
Sao Tome and Principe,STP,1987,,1017.85413731046,60.663,113919.0,,88.17954,28.8752098083496
Sao Tome and Principe,STP,1988,,846.60177007008,60.808,116939.0,,89.87444,34.9361114501953
Sao Tome and Principe,STP,1989,,821.355129173615,59.731,119979.0,,,
Sao Tome and Principe,STP,1990,,970.059625606155,60.707,122980.0,,92.81329,
Sao Tome and Principe,STP,1991,,855.105075821698,60.792,125697.0,,,
Sao Tome and Principe,STP,1992,,740.471318576498,60.706,128110.0,,,
Sao Tome and Principe,STP,1993,,963.785698734091,60.618,130467.0,,,
Sao Tome and Principe,STP,1994,,989.500757799244,60.552,132732.0,,,
Sao Tome and Principe,STP,1995,,768.710751184259,60.536,134895.0,,,
Sao Tome and Principe,STP,1996,,987.048712395264,60.576,136962.0,,,
Sao Tome and Principe,STP,1997,,661.668232822488,60.648,138922.0,,,
Sao Tome and Principe,STP,1998,,513.569380269738,60.785,140751.0,,,
Sao Tome and Principe,STP,1999,,542.692548018387,60.976,142442.0,,80.06161,
Sao Tome and Principe,STP,2000,52.9,529.089383412262,61.207,144018.0,17.3,,
Sao Tome and Principe,STP,2001,51.5,518.88050130005,61.5,146375.0,,,
Sao Tome and Principe,STP,2002,52.5,568.10257252271,61.826,149922.0,,93.93838,
Sao Tome and Principe,STP,2003,53.6,663.696211810494,62.158,153814.0,,96.50664,36.1393585205078
Sao Tome and Principe,STP,2004,54.7,726.560882130444,62.56,157705.0,,96.43171,39.6760902404785
Sao Tome and Principe,STP,2005,55.8,844.169181884274,62.434,161639.0,,94.99835,43.0029182434082
Sao Tome and Principe,STP,2006,56.9,861.970707697664,63.041,165638.0,,,
Sao Tome and Principe,STP,2007,58.0,878.885791918745,63.336,169700.0,,89.65963,46.4745101928711
Sao Tome and Principe,STP,2008,59.1,1081.8684584729,63.448,173793.0,,90.25838,43.6149482727051
Sao Tome and Principe,STP,2009,56.9,1128.28046213305,63.669,177853.0,,90.90328,49.2131805419922
Sao Tome and Principe,STP,2010,61.4,1045.20958234528,63.867,181802.0,18.9,90.48221,50.2788581848145
Sao Tome and Principe,STP,2011,62.6,1219.80189089671,64.122,185649.0,,,48.8370208740234
Sao Tome and Principe,STP,2012,57.9,1210.79264672325,64.505,189439.0,,,56.3386497497559
Sao Tome and Principe,STP,2013,65.0,1382.5757842916,64.93,193148.0,,88.50731,63.3046607971191
Sao Tome and Principe,STP,2014,68.6,1489.67633417608,65.478,196767.0,,88.41147,74.2815475463867
Sao Tome and Principe,STP,2015,67.3,1298.10946596396,66.023,200291.0,,87.94813,82.4009170532227
Sao Tome and Principe,STP,2016,69.4,1434.87018050521,66.563,203689.0,,,83.8791198730469
Sao Tome and Principe,STP,2017,74.3,1555.79477812888,67.074,206970.0,13.0,93.0763,90.4435729980469
Sao Tome and Principe,STP,2018,71.0,1825.59971753966,67.602,210187.0,,,
Sao Tome and Principe,STP,2019,75.1,1935.2931816596,68.043,213392.0,,,
Sao Tome and Principe,STP,2020,76.8,2167.22001796925,67.979,217435.0,,,
Sao Tome and Principe,STP,2021,78.5,2362.58827248102,68.026,221961.0,,,
Sao Tome and Principe,STP,2022,78.0,2389.73729784737,69.237,226305.0,,,
Sao Tome and Principe,STP,2023,81.3,2940.93352926715,69.718,230871.0,,,
Sao Tome and Principe,STP,2024,,3244.82899741459,,235536.0,,,
Saudi Arabia,SAU,1960,,717.796628958557,45.31,2435403.0,,,
Saudi Arabia,SAU,1961,,760.311740320004,45.88,2526347.0,,,
Saudi Arabia,SAU,1962,,812.926247668855,46.469,2620910.0,,,
Saudi Arabia,SAU,1963,,811.738274661234,47.086,2719341.0,,,
Saudi Arabia,SAU,1964,,840.480371460232,47.732,2821968.0,,,
Saudi Arabia,SAU,1965,,904.118334125664,48.436,2928771.0,,,
Saudi Arabia,SAU,1966,,960.744776733843,49.187,3039887.0,,,
Saudi Arabia,SAU,1967,,1031.60360297585,49.994,3157242.0,,,
Saudi Arabia,SAU,1968,,1275.70709426176,50.857,3282711.0,,,
Saudi Arabia,SAU,1969,,1312.73865737123,51.773,3417114.0,,,
Saudi Arabia,SAU,1970,,1509.43961165521,52.729,3562470.0,,,
