Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.5699139042888,83.2791761702007,83.6085979368698,84.5846166554136,84.9804101170533,85.9579036662094,87.6565823004563,87.15191140522,88.0946609813966,88.74034285556,90.5608198614909,90.7761559347102,91.8541213665319,93.1479690416445,94.0320956677215,93.4360655461117,95.158764819742,96.0012431691978,94.9706861712286,96.0087072984601,96.2621204422818,96.4166690553693,95.8637945014964,96.4226367435274,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,183.77617606472,191.19697817765,185.301767181039,198.857517059387,215.760727187464,230.939907201168,241.833569316602,255.436435035548,282.282140077809,304.591700866532,334.685311330321,370.997128769058,425.14298088331,538.008696465245,949.627449051483,1013.13262030798,1220.75859998199,1373.88100465514,1415.97473111491,1785.00658364654,2223.90274787397,2219.61499344093,2156.09021445493,2113.54114414725,2068.31795747089,2039.15748798581,2000.41414631073,1810.61784034721,1755.78284468884,1756.45372733792,2183.54170524602,1708.90497550367,1752.02956170819,1598.2527833102,1643.16862424493,1775.49065944657,1918.37737515598,1954.53267353385,1868.51731166292,1974.90725761494,2220.38439300294,2153.19332546193,2092.42427633946,2279.51886072747,2624.18935496354,3050.86086268512,3482.47657916496,4010.05228073594,4834.32204396145,4256.64048346249,4858.24316666732,5718.86907861057,6035.56581008106,5852.49197095773,5794.32810284726,5108.83117786409,5080.74067722357,5232.29631554928,5509.55913785523,5371.48987165166,4707.81986084887,5575.27298626728,6383.39839256713,6063.05247657864,6180.85878446824
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.5165882446898,44.66657764804,45.1704889543003,45.8218282735477,46.5863458235392,47.2003777959251,48.3303645839876,48.9812446411898,49.5740194698905,50.2626317051794,50.8897364738511,50.2523103760477,52.0674454232199,52.5801137731139,53.1770726497956,53.7544820056235,54.2746056765249,55.2198587430077,55.6743938344268,56.5636397281383,57.0787235305079,57.4107677857204,57.8338316375122,58.8714900626031,59.5113171801841,60.0636597951026,60.6806427414193,61.2032330602589,61.5756088635228,62.2977472202342,62.4064340378254,63.1853756813512,63.6456887458733,64.0085648294676,64.1689718038005,64.4488985183879,64.7646967701053,65.0220554619783,65.3905262967863,65.8481545626508,66.2225138150545,66.597196122581,66.9641479857025,67.083794061249,67.5318434649336,67.529947021124,68.0590796974229,68.346588319376,68.7041650814368,68.9987213130448,69.2105446964534,69.3940300698411,69.4551250054337,69.7083402537461,69.9898830097692,70.1511049169228,70.4289278068118,70.7097575308251,70.9403213532696,71.2438695042576,69.9110789555644,69.7113193479505,71.6918319737772,72.0839412410497,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population, total",SP.POP.TOTL,157933392,162068656,166390935,170881281,175548682,180361095,185366083,190664582,196098319,201742643,207569650,213438350,219448355,225808044,232392106,239405806,246821883,254463059,262393904,270666000,279347788,288391729,297671219,307301861,317366458,327681501,338209596,348933449,359728415,370724431,383279026,394251647,405847278,417150344,428117445,438968860,449859387,460864078,472047033,483430509,494850317,506478256,518193093,530338988,543086512,556210211,569898499,583743828,597799097,612128501,624828664,639053870,653273442,667464006,680716578,694232973,707023525,718887744,730362334,742714463,756405281,767578451,782349366,797801454,813118814
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,61.05089,61.03959,63.46915,64.95375,65.98382,68.57909,70.98959,72.52575,73.7533,73.03892,75.49762,75.14665,76.42576,77.20048,78.6007,79.05305,79.96433,80.95694,81.73795,81.74074,83.76526,84.69624,82.25756,82.45526,84.07495,82.75021,84.54343,84.38655,..,83.55563,84.39146,86.9831,88.96094,89.31743,90.02412,89.45346,89.29567,90.55776,91.13454,91.74741,92.74378,92.81914,94.2456,93.26487,92.80435,92.69432,92.76814,93.08121,93.41539,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.3700939457665,82.1041626354686,82.4339201108434,83.4603130572668,83.867411215778,84.9004337403584,86.7067349035165,86.1326479228012,87.1227921210742,87.8019637831563,89.7853987089534,90.0032683061914,91.1539591115329,92.5410186202545,93.4955408707137,92.8277634911895,94.704907124104,95.6230221837644,94.5093636648155,95.6437471934695,95.9173702775193,96.0956018888668,95.483714372763,96.0854287468734,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,144.528783640962,146.972007328312,145.831668669444,156.510635788681,170.270677059056,183.832655356947,191.099330709366,204.177075114711,223.001762234553,241.191037330694,263.50708108879,290.071546997106,320.732769391239,384.787511125324,575.347025852707,642.068951433963,768.94632426819,862.385504728663,898.680264188805,1084.2657204192,1276.99663113904,1208.89717460627,1310.0244717341,1390.23697764042,1407.1420559443,1465.40188841293,1527.50087137495,1297.36415829115,1221.34786873759,1191.06195135549,1555.0582746103,1024.13992334402,1022.14274575121,877.444978567879,899.26979312833,977.954473377344,1058.06607839871,1077.33623074433,1075.35859706627,1137.9223275516,1247.47238123273,1226.50991412021,1168.28204981425,1263.87606211862,1463.04148806568,1657.11024432377,1883.12067837663,2237.26188320553,2652.79039145721,2510.74762666123,2816.19347268048,3232.55085445125,3412.57302470239,3148.3641242062,3073.79994256308,2802.63134980934,2832.83052598,2827.77247042523,2789.82637461637,2674.37046083008,2381.42542469934,2719.53126773593,2975.95566292741,2797.40730719316,2903.59793979158
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.4132691936275,44.1901236960878,44.6818278051315,45.7147486310035,46.4765810322621,47.0827464675414,47.8638222252998,48.5220142283659,49.1206749502756,49.8104905207651,50.4288464604734,49.7207505731107,51.5964140713433,52.0852184715503,52.6754004537141,53.241892897475,53.7369267532141,54.6943820299513,55.1315666869342,56.0270274264861,56.5268479659775,56.8378946741224,57.2532226400129,58.3124515698044,58.9549368285972,59.5039633453074,60.1307379648158,60.6506835404093,61.0276496492712,61.7427304403537,61.86242007335,62.6673249254626,63.120272467422,63.4769595101973,63.6262493800491,63.9040214770717,64.2095358044498,64.4598684308186,64.8233679087773,65.2748261800046,65.6368471519478,65.9952073676464,66.3529323677295,66.4455527298438,66.8873537609515,66.853402612801,67.3815240346302,67.6503603993861,67.9910660173056,68.2744546682628,68.4912505131132,68.6624095113408,68.6913310388784,68.9136300385634,69.1715558421355,69.2873263613117,69.5328376363007,69.8141316373328,70.0733668958653,70.417484585256,69.0506342866219,68.9280214782653,71.0055315443397,71.2758849884582,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population, total",SP.POP.TOTL,151883053,155796245,159849264,164082777,168474397,173012080,177756891,182734055,187877692,193184368,198631041,204099318,209697605,215569107,221668657,228187384,235058983,242098387,249392069,256976193,264948525,273288518,281844787,290721921,300042126,309566339,319257806,329101677,339013669,349120795,361322200,371610655,381995940,392371485,402475400,412447289,422368926,432334916,442475967,452793419,462980522,473223662,483540516,494288606,505618583,517240777,529158464,540838105,552681993,565038251,577396038,589646039,601566988,613151287,624564062,635352686,645837915,656767614,668447432,680490997,692532027,704458802,716508657,729077445,741690916
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,60.88557,60.87571,63.31558,64.80905,65.8449,68.45858,70.88682,72.43461,73.67188,72.9527,75.43035,75.07701,76.36585,77.1464,78.55701,79.01274,79.93085,80.93091,81.71783,81.72082,83.75987,84.69778,82.24096,82.43984,84.07174,82.73616,84.5331,84.35946,..,83.50782,84.3524,87.00016,89.00367,89.37694,90.12072,89.56867,89.40352,90.6891,91.22364,91.82472,92.81373,92.88045,94.27588,93.2752,92.79609,92.68831,92.75588,93.05634,93.3991,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.2536678712174,81.995810773732,82.3266033779687,83.3598460483781,83.7666973214964,84.8054610893122,86.6225518861902,86.0502685841007,87.0398617493712,87.72245737765,89.718636418982,89.9389892888994,91.0963754860192,92.4917628816356,93.4524577644192,92.7799106414588,94.6688585064836,95.5938136477709,94.4715748209862,95.6135456463624,95.8888561743117,96.0681260042218,95.4516981935493,96.0574946837091,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,143.393040951556,145.817065186925,144.685687589394,155.280736761419,168.932648246951,182.388053187497,189.597625219733,202.572601496626,221.249359600267,239.295698903997,261.436377707679,287.79209351658,318.21237249235,381.763756329041,570.8258075734,637.023415871324,762.903755138829,855.608667563284,891.618213886762,1075.74529400782,1266.96167788146,1199.39736360867,1299.7299775909,1379.31215391936,1396.08438796472,1453.88640035665,1515.49739425419,1287.16915200135,1211.75021712664,1181.70229392391,1551.3318248338,1021.7804754188,1019.88704638036,875.599089413649,897.479717030071,975.846138059491,1056.46578559404,1075.36776792704,1072.89061340109,1135.62755537211,1246.01975068888,1225.81474139812,1168.3592730487,1263.91574540308,1463.30467052578,1657.84296915963,1885.14870248156,2240.98836783896,2656.83046140438,2512.8438203663,2817.90380218152,3234.88259884026,3414.87165876932,3147.24679176219,3071.92771989,2799.45441811562,2828.10049044876,2822.35969144684,2784.50967675137,2667.55895258895,2375.4738441756,2712.78189413176,2970.11428767476,2792.71457545742,2905.83377209255
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.4132691936275,44.1901236960878,44.6818278051315,45.7147486310035,46.4765810322621,47.0827464675415,47.8638222252998,48.5220142283659,49.1206749502756,49.8104905207651,50.4288464604734,49.7207505731107,51.5964140713434,52.0852184715503,52.6754004537141,53.241892897475,53.7369267532141,54.6943820299513,55.1315666869342,56.0270274264862,56.5268479659775,56.8378946741224,57.2532226400128,58.3124515698044,58.9549368285972,59.5039633453074,60.1307379648158,60.6506835404093,61.0276496492712,61.7427304403537,61.8297161964841,62.6362276004953,63.089753921278,63.4463230673087,63.5925284748733,63.8697421757794,64.1739479085054,64.4229011265335,64.7871175627443,65.2399180377491,65.6072409047927,65.9712698137957,66.3239554028688,66.4165076290855,66.8602521893277,66.8201250398649,67.3526959987589,67.6216572647968,67.9635063066435,68.2479599816693,68.4594967501144,68.6299635824863,68.6578262057094,68.8786484698568,69.147274936726,69.2515348606398,69.4961826399098,69.7772409464567,70.0368444388331,70.3800917806817,69.0090964026373,68.893103228232,70.965432550888,71.3194560888195,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population, total",SP.POP.TOTL,151883053,155796245,159849264,164082777,168474397,173012080,177756891,182734055,187877692,193184368,198631041,204099318,209697605,215569107,221668657,228187384,235058983,242098387,249392069,256976193,264948525,273288518,281844787,290721921,300042126,309566339,319257806,329101677,339013669,349120795,359343952,369541810,379832349,390108809,400109102,409972623,419780929,429628398,439699399,449944988,460058369,470225878,480465143,491133637,502381957,513920381,525752130,537343609,549090016,561349152,573609877,585763053,597586990,609074579,620390664,631082594,641470827,652312809,663878345,675805691,687728758,699536053,711465045,723911670,736401764
Middle income,MIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,70.63176,70.55512,71.77007,74.56648,75.55734,76.8612,77.47095,77.332,75.90416,76.2828,77.18082,78.23412,78.88836,79.33452,79.84848,80.7924,81.75892,82.21874,83.07168,84.06308,83.86539,84.19833,84.17269,84.37746,84.34765,83.6134,83.29134,83.12236,83.78033,84.82678,85.42558,85.54186,85.44146,86.7533,87.78467,88.22677,88.35748,89.66666,89.47805,89.45262,89.57565,89.41354,89.69267,89.65646,89.9072,89.88489,90.1506,90.02743,90.26697,..,..,..,..,..,..
Middle income,MIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,40.8476905822754,27.064790725708,29.1904392242432,31.2311401367188,43.7212715148926,34.1845207214355,34.8022804260254,36.7000999450684,37.365650177002,47.375358581543,38.1161918640137,36.8292617797852,37.2631607055664,37.9498405456543,38.2285003662109,42.7973098754883,39.837890625,41.4298515319824,42.3365516662598,42.8832092285156,47.7032585144043,48.3991394042969,49.3227691650391,48.4718589782715,49.3241004943848,50.5182418823242,52.1310005187988,53.3932189941406,54.8760414123535,54.9510383605957,56.2715682983398,57.2365684509277,58.9142913818359,59.8883285522461,61.2805709838867,62.4111709594727,63.571460723877,65.4499816894531,67.2119522094727,68.4498825073242,70.3685913085938,71.6623611450195,72.7215118408203,74.23779296875,75.3227767944336,75.5099182128906,75.8787307739258,75.5810470581055,76.4622573852539,77.0252304077148,77.8046035766602,78.8162002563477,79.2273635864258,79.09912109375,79.1449584960938
Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.2241914464206,77.9432237654002,78.5549158338106,79.7289717841543,79.7506013869186,80.9114618782945,81.685538137335,82.6476038900689,83.7498298248935,84.2668974741851,84.9999537271052,86.5077282234945,86.85665915497,87.8879932539697,88.4909849365417,89.696086196752,90.7294390156023,91.7562111955483,92.8952431856606,93.2814184125754,93.6247477128748,94.8336785108119,94.8582120089906,95.1583884632963,..
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,129.121186693765,129.071390331725,127.982709508516,137.527629006204,152.728112646412,164.220906162383,166.026274188436,166.728367690484,172.289884798768,187.768655103213,200.314800403468,209.898196955001,230.308480707911,287.475449493431,357.946069183744,386.535815605473,407.536749825393,447.777725831135,486.678497905505,554.607268850841,642.846636318106,706.932537508084,681.87066323127,647.108877987717,652.222958406413,665.276582386434,664.908221077217,671.893823922799,701.979280918855,737.409515467167,827.023738419227,785.740097984593,820.315451713864,871.964226674424,965.243607328429,1089.62137798483,1193.8228652823,1246.73726007284,1221.16209285682,1156.94603815533,1236.95452158776,1222.85632245514,1227.92937219673,1356.37606673816,1570.32160657649,1829.60738161698,2127.30093055621,2580.9056770896,3026.28221973102,2998.35629233945,3607.26997781882,4201.46234199476,4420.32330991182,4637.49468742645,4794.47609466369,4599.80845420887,4600.22936847744,4973.53707967724,5240.73875711968,5310.45350032975,5096.7359040376,5966.0001578766,6205.5459977675,6347.75391928371,6524.2573581605
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.5721990652604,46.2170930024691,50.0792897693299,50.5822680844846,51.1028835306539,50.8726279687459,51.6384529611049,52.2160492468256,52.977279779999,53.5249302135783,53.8321480090498,53.8901731125591,55.0990983738264,55.7297316175833,56.2436729026111,56.8375681849406,57.2334697126332,57.9939009775949,58.4980991090346,59.0707736314942,59.5344650113684,59.9673058980743,60.4089931147822,60.881853093608,61.3124213376854,61.6820996444516,62.0798529754295,62.4314457262173,62.7283815872434,63.0852568607998,63.3085504959153,63.590465422465,63.9479688471286,64.2524132108465,64.5323624916257,64.8716264996405,65.1990219088538,65.5232017407672,65.8318522352774,66.1418441363441,66.4996894321111,66.8263475778242,67.169524009184,67.4764411741404,67.6912316359649,68.1061163042439,68.4385917828347,68.7774099788513,68.9744447215504,69.3941546629876,69.7116856504068,70.0417625323479,70.3719580017028,70.6558539715979,70.9403712992755,71.2072642315496,71.4424241214902,71.6599756723334,71.9601326916177,72.1896324078539,71.5214553857761,70.3957107787488,72.5175506717212,72.7431938727471,..
Middle income,MIC,"Population, total",SP.POP.TOTL,1968969477,1995507534,2035069774,2086651982,2138527555,2191141157,2247185714,2303228602,2360912065,2420749411,2482153349,2544074050,2605093564,2666982084,2728455818,2788694766,2848095176,2907099421,2966786263,3028044659,3091485829,3157264507,3225816449,3294712711,3363350352,3433380482,3505495513,3579488782,3653960889,3728139137,3804281569,3876917760,3947406975,4016605020,4085142527,4153549029,4221979035,4290382932,4358459090,4425269853,4491582042,4557281954,4620891319,4683580056,4746877931,4809774178,4872116354,4933710362,4996382425,5059811744,5123741911,5188568435,5255534995,5322381812,5388846648,5453063887,5516149006,5579306367,5640395313,5698868246,5753580097,5802569225,5846790764,5891444768,5939111763
North America,NAC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,0.6,0.6,0.5,0.5,0.6,0.5,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.5,0.6,0.7,0.6,0.6,0.8,0.7,0.8,0.9,0.9,0.9,0.8,0.9,0.8,0.9,0.9,0.9,0.9,1.1,1,1,1.1,0.9,0.8,0.3,0.2,1.1,1,1
North America,NAC,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.51544,82.42661,83.29676,83.69408,84.25203,84.04818,91.13936,91.07724,93.32113,92.27789,91.45693,91.91825,93.54713,95.29744,96.38485,97.48675,98.55734,98.80354,97.90266,96.87282,96.25124,97.01874,96.08971,95.95445,95.80555,95.47928,95.44662,95.64605,94.73523,95.53448,94.84227,94.96574,95.65253,96.20578,96.26419,95.04202,93.79489,92.90273,93.33829,93.35277,93.73903,94.37224,95.48883,95.08227,95.17325,..,..,..,..,..,..
North America,NAC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.199089050293,94.7886123657227,94.9030380249023,95.0205230712891,95.3165664672852,95.616828918457,95.5297088623047,95.2538223266602,95.4436721801758,95.6482772827148,95.9282913208008,96.102783203125,96.3483428955078,97.2812271118164,97.5258026123047,98.2064819335938,98.8671875,99.8768997192383,100.074882507324,100.359298706055,101.014846801758,101.317161560059,101.828498840332,98.3612213134766,97.7877426147461,98.0855178833008
North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2935.34950060496,2988.81267075748,3153.79345457849,3282.59026302673,3480.19515120163,3729.64972782582,4040.7249338509,4228.28863549548,4577.13807966691,4907.30770654384,5130.46496658829,5506.31995735305,5999.16290039623,6642.71747804851,7209.11056718541,7775.52950366746,8615.91036395796,9403.39083487762,10427.5235353317,11518.7542483322,12441.4904083867,13820.1932805098,14247.3479863069,15341.7852470968,16808.9173401045,17838.5825446095,18625.6594397012,19679.3370907984,21180.3472351774,22652.6630458719,23653.5020058697,24094.1306916521,24974.7405630878,25772.0724370973,26931.65092829,27897.9346077139,29112.2451436921,30518.0637694345,31691.9453265126,33320.9315858675,35151.3741865271,35831.4544724133,36652.0031278509,38395.5452969729,40788.4830356565,43368.5717044575,45741.25142685,47727.7733811193,48398.372260079,46581.4123313324,48545.7943594729,50251.9927293556,51812.8857334456,53240.4042117038,54742.8320426801,55534.4570291574,56416.7850235092,58555.8897810427,61228.195827322,63306.7999807977,62262.642409838,69412.9137512303,75613.4507146586,79326.9076599571,82406.4788664869
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.8928809447431,70.3674111103082,70.2322004358455,70.0498732749243,70.3125870410997,70.3664482428266,70.3774745800766,70.7137220587,70.1757231439513,70.6941667067473,70.9850542794544,71.2906105325876,71.325889782303,71.5291863757895,72.0793243629389,72.6932766943585,72.9528469578295,73.3490323734962,73.4698455920373,73.9076174873992,73.7548645377218,74.1547309404066,74.4941013567384,74.6194447243444,74.7363519363636,74.7359434817121,74.7956281535059,74.9636321926897,74.9722477585484,75.2265211544613,75.4361985040414,75.5878135699287,75.837971168818,75.6464787218972,75.8429823471392,75.8554630666128,76.2440970663799,76.6253579363396,76.7819490135195,76.8047860395782,76.8850332429286,77.0883485337654,77.1919358768587,77.3002796759891,77.7343375427686,77.7462382909607,77.9690402937581,78.2395331531403,78.3038592516027,78.6547128363776,78.8169547045614,78.9234323511493,79.0322253270364,79.0411295925554,79.135655352291,79.0036254654542,78.8800103845064,78.8688036246685,78.9607960728398,79.1334134419141,77.4498099795241,76.8657678890549,77.8327679594239,78.7328213732191,..
North America,NAC,"Population, total",SP.POP.TOTL,198622564,202005123,205196239,208251340,211260410,214028461,216656534,219173514,221500404,223756306,226428124,229675639,232167266,234453723,236715025,239169404,241538018,244018165,246601634,249310061,251794340,254339912,256835329,259213228,261487222,263821663,266289167,268791866,271347446,274152910,277371697,281076404,284943671,288662580,292185857,295639837,299064031,302623125,306069812,309502410,312909691,316051677,319046534,321812780,324806660,327822042,331013939,334183103,337404564,340465163,343447854,346242415,349116140,351870848,354755155,357583083,360527592,363217262,365666028,367908829,369670740,370404272,373018004,376954413,381464223
Not classified,INX,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
